last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Brooks,Mo,NA,NA,NA,Mo Brooks,1954-04-29,M,rep,AL,5,NA,Republican,https://brooks.house.gov,2400 Rayburn House Office Building; Washington DC 20515-0105,202-225-4801,NA,http://brooks.house.gov/rss/press-releases.xml,RepMoBrooks,RepMoBrooks,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,B001274,01987,N00030910,NA,H0AL05163,94888,412395,121610,Mo Brooks,NA,21193,Mo Brooks
Buchanan,Vern,NA,NA,NA,Vern Buchanan,1951-05-08,M,rep,FL,16,NA,Republican,https://buchanan.house.gov,2104 Rayburn House Office Building; Washington DC 20515-0916,202-225-5015,NA,http://buchanan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2,VernBuchanan,CongressmanBuchanan,vernbuchanan,UCY4DEy41NxOTdcF8_XAVZvw,B001260,01840,N00027626,NA,H6FL13148,1021626,412196,66247,Vern Buchanan,NA,20709,Vern Buchanan
Bucshon,Larry,NA,NA,NA,Larry Bucshon,1962-05-31,M,rep,IN,8,NA,Republican,https://bucshon.house.gov,1005 Longworth House Office Building; Washington DC 20515-1408,202-225-4636,NA,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,02018,N00031227,NA,H0IN08114,61837,412427,120335,Larry Bucshon,NA,21132,Larry Bucshon
Burgess,Michael,C.,NA,NA,Michael C. Burgess,1950-12-23,M,rep,TX,26,NA,Republican,https://burgess.house.gov,2336 Rayburn House Office Building; Washington DC 20515-4326,202-225-7772,NA,http://burgess.house.gov/news/rss.aspx,MichaelCBurgess,michaelcburgess,michaelcburgessmd,UCvvO8lo-Nkc31cEEElqQvQw,B001248,01751,N00025219,NA,H2TX26093,1003620,400052,50120,NA,NA,20355,Michael C. Burgess
Burr,Richard,M.,NA,NA,Richard Burr,1955-11-30,M,sen,NC,NA,3,Republican,https://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,https://www.burr.senate.gov/contact/email,http://www.burr.senate.gov/public/index.cfm?fuseaction=rss.feed,SenatorBurr,SenatorRichardBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,B001135,00153,N00002221,S300,"S4NC00089,H2NC05074",31054,400054,21787,Richard Burr,NA,29548,Richard Burr
Butterfield,George,Kenneth,Jr.,G.K.,G. K. Butterfield,1947-04-27,M,rep,NC,1,NA,Democrat,https://butterfield.house.gov,2080 Rayburn House Office Building; Washington DC 20515-3301,202-225-3101,NA,http://butterfield.house.gov/rss/press-releases.xml/,GKButterfield,congressmangkbutterfield,GKBNC01,UCbodCVgLfcbaep49L1M-mqA,B001251,01761,N00027035,NA,H4NC01046,1013540,400616,41077,G.K. Butterfield,NA,20340,G. K. Butterfield
Calvert,Ken,S.,NA,NA,Ken Calvert,1953-06-08,M,rep,CA,42,NA,Republican,https://calvert.house.gov,2205 Rayburn House Office Building; Washington DC 20515-0542,202-225-1986,NA,http://calvert.house.gov/news/rss.aspx,KenCalvert,70063393423,RepKenCalvert,UC5MEj7YOX_QdKoqD_HRxP3A,C000059,00165,N00007099,NA,H2CA37023,26709,400057,26777,NA,NA,29323,Ken Calvert
Capito,Shelley,Moore,NA,NA,Shelley Moore Capito,1953-11-26,F,sen,WV,NA,2,Republican,https://www.capito.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-6472,https://www.capito.senate.gov/contact/contact-shelley,NA,SenCapito,senshelley,NA,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,01676,N00009771,S372,"H0WV02138,S4WV00159",83737,400061,11701,Shelley Moore Capito,NA,20146,Shelley Moore Capito
Capuano,Michael,E.,NA,NA,Michael E. Capuano,1952-01-09,M,rep,MA,7,NA,Democrat,http://capuano.house.gov,1414 Longworth House Office Building; Washington DC 20515-2107,202-225-5111,NA,NA,RepMikeCapuano,RepMichaelCapuano,RepMikeCapuano,UCvzAdbimlJksgZjEMQn0kuw,C001037,01564,N00000267,NA,"H8MA08071,S0MA00117",56760,400063,18883,Michael Capuano,NA,29919,Mike Capuano
Carson,André,NA,NA,NA,André Carson,1974-10-16,M,rep,IN,7,NA,Democrat,https://carson.house.gov,2135 Rayburn House Office Building; Washington DC 20515-1407,202-225-4011,NA,http://carson.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepAndreCarson,CongressmanAndreCarson,repandrecarson,UCprUnnEgM2VUGmAKSaZXCSw,C001072,01889,N00029513,NA,H8IN07184,1027364,412258,84917,Andre Carson,NA,20757,André Carson
Carter,John,R.,NA,NA,John R. Carter,1941-11-06,M,rep,TX,31,NA,Republican,https://carter.house.gov,2110 Rayburn House Office Building; Washington DC 20515-4331,202-225-3864,NA,http://carter.house.gov/common/rss/?rss=40,JudgeCarter,judgecarter,repjohncarter,UC9pkaOrhPfouzkJ8oAdI-1w,C001051,01752,N00025095,NA,H2TX31044,1004257,400068,49296,John Carter,NA,20356,John Carter (Texas politician)
Cassidy,Bill,NA,NA,NA,Bill Cassidy,1957-09-28,M,sen,LA,NA,2,Republican,https://www.cassidy.senate.gov,520 Hart Senate Office Building Washington DC 20510,202-224-5824,https://www.cassidy.senate.gov/contact,NA,NA,NA,SenatorBillCassidy,UCCEyGhUzxgkxFzWCY-rxz8g,C001075,01925,N00030245,S373,"H8LA00017,S4LA00107",1030546,412269,69494,Bill Cassidy,NA,20919,Bill Cassidy
Castor,Kathy,NA,NA,NA,Kathy Castor,1966-08-20,F,rep,FL,14,NA,Democrat,https://castor.house.gov,2052 Rayburn House Office Building; Washington DC 20515-0914,202-225-3376,NA,http://castor.house.gov/news/rss.aspx,USRepKCastor,USRepKathyCastor,RepKathyCastor,UC_irxhmLqVenTFPxDxznG6g,C001066,01839,N00027514,NA,"H6FL11126,H6FL11134",1022874,412195,53825,Kathy Castor,NA,20708,Kathy Castor
Chabot,Steve,J.,NA,NA,Steve Chabot,1953-01-22,M,rep,OH,1,NA,Republican,https://chabot.house.gov,2371 Rayburn House Office Building; Washington DC 20515-3501,202-225-2216,NA,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,00186,N00003689,NA,H8OH01043,36705,400071,21790,Steve Chabot,NA,29550,Steve Chabot
Chu,Judy,M.,NA,NA,Judy Chu,1953-07-07,F,rep,CA,27,NA,Democrat,https://chu.house.gov,2423 Rayburn House Office Building; Washington DC 20515-0527,202-225-5464,NA,http://chu.house.gov/rss.xml,RepJudyChu,RepJudyChu,RepJudyChu,UCfcbYOvdEXZNelM8T05nK-w,C001080,01970,N00030600,NA,H0CA32101,92573,412379,16539,Judy Chu,NA,20955,Judy Chu
Cicilline,David,N.,NA,NA,David N. Cicilline,1961-07-15,M,rep,RI,1,NA,Democrat,https://cicilline.house.gov,2244 Rayburn House Office Building; Washington DC 20515-3901,202-225-4911,NA,http://cicilline.house.gov/rss.xml,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,UC3sCl46o8hYP69LnidNltuw,C001084,02055,N00032019,NA,H0RI01073,1033865,412470,7349,David N. Cicilline,NA,21172,David Cicilline
Clarke,Yvette,D.,NA,NA,Yvette D. Clarke,1964-11-21,F,rep,NY,9,NA,Democrat,https://clarke.house.gov,2058 Rayburn House Office Building; Washington DC 20515-3209,202-225-6231,NA,http://clarke.house.gov/news/rss.aspx,RepYvetteClarke,repyvettedclarke,repyvetteclarke,UC8SuQiuL2P9fUHAxuRoTdUQ,C001067,01864,N00026961,NA,H4NY11138,1022875,412221,44741,Yvette D. Clarke,NA,20733,Yvette Clarke
Clay,Wm.,Lacy,Jr.,NA,Wm. Lacy Clay,1956-07-27,M,rep,MO,1,NA,Democrat,https://lacyclay.house.gov,2428 Rayburn House Office Building; Washington DC 20515-2501,202-225-2406,NA,NA,NA,109135405838588,WilliamLacyClay,UCB3yVQzlxhx3brOwaWtiXoQ,C001049,01654,N00012460,NA,H0MO01066,88332,400074,8967,William Lacy Clay,NA,20147,Lacy Clay
Cleaver,Emanuel,NA,II,NA,Emanuel Cleaver,1944-10-26,M,rep,MO,5,NA,Democrat,https://cleaver.house.gov,2335 Rayburn House Office Building; Washington DC 20515-2505,202-225-4535,NA,http://cleaver.house.gov/rss.xml,RepCleaver,emanuelcleaverii,repcleaver,UCVC-7CLFjXczoihr5FxDLsw,C001061,01790,N00026790,NA,H4MO05234,10933,400639,39507,NA,NA,20517,Emanuel Cleaver
Clyburn,James,E.,NA,Jim,James E. Clyburn,1940-07-21,M,rep,SC,6,NA,Democrat,https://clyburn.house.gov,242 Cannon House Office Building; Washington DC 20515-4006,202-225-3315,NA,http://clyburn.house.gov/rss.xml,Clyburn,jameseclyburn,repjamesclyburn,UCIyU_UA_JEa14gvAwhquKqg,C000537,00208,N00002408,NA,H2SC02042,21607,400075,27066,James E. Clyburn,NA,39301,Jim Clyburn
Coffman,Mike,NA,NA,NA,Mike Coffman,1955-03-19,M,rep,CO,6,NA,Republican,https://coffman.house.gov,2443 Rayburn House Office Building; Washington DC 20515-0606,202-225-7882,NA,http://coffman.house.gov/index.php?format=feed&amp;type=rss,RepMikeCoffman,repmikecoffman,CongressmanCoffman,UCBCe9Os3VRutyBw3aLhYq5g,C001077,01912,N00024753,NA,"H8CO06138,H2CO00019",1031340,412271,1535,Mike Coffman,NA,20906,Mike Coffman
Cohen,Steve,NA,NA,NA,Steve Cohen,1949-05-24,M,rep,TN,9,NA,Democrat,https://cohen.house.gov,2404 Rayburn House Office Building; Washington DC 20515-4209,202-225-3265,NA,http://cohen.house.gov/rss.xml,RepCohen,CongressmanSteveCohen,repcohen,UC_NJlnsOBjOameUwZk0rvsA,C001068,01878,N00003225,NA,H6TN09068,1022876,412236,24340,NA,NA,20748,Steve Cohen
Cole,Tom,NA,NA,NA,Tom Cole,1949-04-28,M,rep,OK,4,NA,Republican,https://cole.house.gov,2467 Rayburn House Office Building; Washington DC 20515-3604,202-225-6165,NA,http://cole.house.gov/rss.xml,TomColeOK04,TomColeOK04,reptomcole,UCvqzPm_YnNkfEHpm3SEMJMQ,C001053,01742,N00025726,NA,H2OK04055,1003609,400077,46034,Tom Cole,NA,20344,Tom Cole
Conaway,K.,Michael,NA,NA,K. Michael Conaway,1948-06-11,M,rep,TX,11,NA,Republican,https://conaway.house.gov,2430 Rayburn House Office Building; Washington DC 20515-4311,202-225-3605,NA,NA,ConawayTX11,mike.conaway,mikeconaway11,UCR3dhwhVfxmmqv6ct2Xa1-g,C001062,01805,N00026041,NA,"H4TX19136,H3TX19021",1004595,400655,49935,Mike Conaway,NA,20531,Mike Conaway
Connolly,Gerald,E.,NA,NA,Gerald E. Connolly,1950-03-30,M,rep,VA,11,NA,Democrat,https://connolly.house.gov,2238 Rayburn House Office Building; Washington DC 20515-4611,202-225-1492,NA,http://connolly.house.gov/common/rss//index.cfm?rss=44,GerryConnolly,CongressmanGerryConnolly,repconnolly,UC4WG9PlmoOeSLIuyVjs-RSA,C001078,01959,N00029891,NA,H8VA11062,1015936,412272,95078,NA,NA,20952,Gerry Connolly
Cooper,Jim,NA,NA,NA,Jim Cooper,1954-06-19,M,rep,TN,5,NA,Democrat,https://cooper.house.gov,1536 Longworth House Office Building; Washington DC 20515-4205,202-225-4311,NA,http://cooper.house.gov/index.php?format=feed&amp;type=rss,RepJimCooper,JimCooper,RepJimCooper,UCjplyIIQbNZcl013AyDfPNg,C000754,00231,N00003132,NA,"H2TN05131,H2TN04027,S4TN00096",1201,400081,48891,Jim Cooper,NA,15019,Jim Cooper
Costa,Jim,NA,NA,NA,Jim Costa,1952-04-13,M,rep,CA,16,NA,Democrat,https://costa.house.gov,2081 Rayburn House Office Building; Washington DC 20515-0516,202-225-3341,NA,http://costa.house.gov/index.php?format=feed&amp;type=rss,RepJimCosta,RepJimCosta,RepJimCostaCA20,UCVgXX23eJEai6GiBOKO6dvA,C001059,01774,N00026341,NA,H4CA20082,19599,400618,3577,NA,NA,20501,Jim Costa
Courtney,Joe,NA,NA,NA,Joe Courtney,1953-04-06,M,rep,CT,2,NA,Democrat,https://courtney.house.gov,2348 Rayburn House Office Building; Washington DC 20515-0702,202-225-2076,NA,http://courtney.house.gov/index.php?format=feed&amp;type=rss,RepJoeCourtney,joecourtney,repcourtney,UCGVIfe1T2hO1Lx7ap5Wkv1w,C001069,01836,N00024842,NA,H2CT02112,1021284,412193,30333,Joe Courtney,NA,20706,Joe Courtney (politician)
Crapo,Michael,D.,NA,NA,Mike Crapo,1951-05-20,M,sen,ID,NA,3,Republican,https://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,https://www.crapo.senate.gov/contact,NA,MikeCrapo,mikecrapo,senatorcrapo,UCMHzKHg1BE7dEcFjnayw1lA,C000880,00250,N00006267,S266,"S8ID00027,H2ID02034",26440,300030,26830,Mike Crapo,NA,29345,Mike Crapo
Crawford,Eric,A.,NA,Rick,"Eric A. ""Rick"" Crawford",1966-01-22,M,rep,AR,1,NA,Republican,https://crawford.house.gov,2422 Rayburn House Office Building; Washington DC 20515-0401,202-225-4076,NA,http://crawford.house.gov/news/rss.aspx,RepRickCrawford,RepRickCrawford,RepRickCrawford,UCLKAkVl4BHRK73lmDiIgPYg,C001087,01989,N00030770,NA,H0AR01083,623259,412400,119208,Rick Crawford,NA,21106,Rick Crawford (politician)
Crowley,Joseph,NA,NA,Joe,Joseph Crowley,1962-03-16,M,rep,NY,14,NA,Democrat,https://crowley.house.gov,1035 Longworth House Office Building; Washington DC 20515-3214,202-225-3965,NA,http://crowley.house.gov/rss.xml,RepJoeCrowley,repjoecrowley,RepJoeCrowley,UCni23wivejzkS9G1L_XEBQw,C001038,01604,N00001127,NA,H8NY07046,57880,400087,4295,Joseph Crowley,NA,29925,Joe Crowley
Cuellar,Henry,NA,NA,NA,Henry Cuellar,1955-09-19,M,rep,TX,28,NA,Democrat,https://cuellar.house.gov,2209 Rayburn House Office Building; Washington DC 20515-4328,202-225-1640,NA,http://cuellar.house.gov/news/rss.aspx,RepCuellar,152569121550,henrycuellar,UCVgEOdJx3tyILO9EjZ-heEQ,C001063,01807,N00024978,NA,H2TX23082,1013062,400657,5486,NA,NA,20533,Henry Cuellar
Culberson,John,Abney,NA,NA,John Abney Culberson,1956-08-24,M,rep,TX,7,NA,Republican,https://culberson.house.gov,2161 Rayburn House Office Building; Washington DC 20515-4307,202-225-2571,NA,http://culberson.house.gov/rss/,CongCulberson,CongressmanCulberson,johnculbersontx07,UCv9NX2RA2jQQniHohgqy_KQ,C001048,01670,N00009738,NA,H0TX07055,88078,400089,5488,John Culberson,NA,20139,John Culberson
Cummings,Elijah,E.,NA,NA,Elijah E. Cummings,1951-01-18,M,rep,MD,7,NA,Democrat,https://cummings.house.gov,2163 Rayburn House Office Building; Washington DC 20515-2007,202-225-4741,NA,http://cummings.house.gov/rss.xml,RepCummings,elijahcummings,ElijahECummings,UCMasH4jR80RdkqyuF0neFZg,C000984,00256,N00001971,NA,H6MD07160,43300,400090,345,Elijah Cummings,NA,29587,Elijah Cummings
Davis,Danny,K.,NA,NA,Danny K. Davis,1941-09-06,M,rep,IL,7,NA,Democrat,https://davis.house.gov,2159 Rayburn House Office Building; Washington DC 20515-1307,202-225-5006,NA,http://davis.house.gov/index.php?format=feed&type=rss,RepDannyDavis,CongressmanDKDavis,dannykdavis07,UCdhrT09_XMr31tuI8OcKsjQ,D000096,01477,N00004884,NA,H4IL07037,44325,400093,233,Danny K. Davis,NA,29717,Danny K. Davis
Davis,Susan,A.,NA,NA,Susan A. Davis,1944-04-13,F,rep,CA,53,NA,Democrat,https://susandavis.house.gov,1214 Longworth House Office Building; Washington DC 20515-0553,202-225-2040,NA,NA,RepSusanDavis,RepSusanDavis,RepSusanADavis,UCUni9eg-gXv8pZ2WE_YR0bg,D000598,01641,N00009604,NA,H0CA49055,85595,400097,8168,NA,NA,20108,Susan Davis (politician)
DeFazio,Peter,A.,NA,NA,Peter A. DeFazio,1947-05-27,M,rep,OR,4,NA,Democrat,https://defazio.house.gov,2134 Rayburn House Office Building; Washington DC 20515-3704,202-225-6416,NA,http://www.defazio.house.gov/index.php?format=feed&amp;type=rss,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,UCIF3HunhsVgTv7L2grnq2Rg,D000191,00279,N00007781,NA,"H6OR04047,S6OR00151",6068,400100,27037,Peter DeFazio,NA,15410,Peter DeFazio
DeGette,Diana,L.,NA,NA,Diana DeGette,1957-07-29,F,rep,CO,1,NA,Democrat,https://degette.house.gov,2111 Rayburn House Office Building; Washington DC 20515-0601,202-225-4431,NA,http://degette.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,RepDianaDeGette,DianaDeGette,RepDianaDeGette,UCWFQCRTHwsHg9P1Hf-EQtew,D000197,01479,N00006134,NA,H6CO01141,90293,400101,561,Diana DeGette,NA,29710,Diana DeGette
DeLauro,Rosa,L.,NA,NA,Rosa L. DeLauro,1943-03-02,F,rep,CT,3,NA,Democrat,https://delauro.house.gov,2413 Rayburn House Office Building; Washington DC 20515-0703,202-225-3661,NA,http://delauro.house.gov/index.php?format=feed&amp;type=rss,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,UC9ROfGBm7kSLCEDYwFF6McQ,D000216,00281,N00000615,NA,H0CT03072,19040,400103,26788,Rosa DeLauro,NA,29109,Rosa DeLauro
Denham,Jeff,NA,NA,NA,Jeff Denham,1967-07-29,M,rep,CA,10,NA,Republican,https://denham.house.gov,1730 Longworth House Office Building; Washington DC 20515-0510,202-225-4540,NA,http://denham.house.gov/rss.xml,RepJeffDenham,RepJeffDenham,repjeffdenham,UCm59PEM_tgTvhm5-wIfnrRg,D000612,01995,N00031593,NA,H0CA19173,623287,412403,28769,NA,NA,21109,Jeff Denham
DesJarlais,Scott,NA,NA,NA,Scott DesJarlais,1964-02-21,M,rep,TN,4,NA,Republican,https://desjarlais.house.gov,2301 Rayburn House Office Building; Washington DC 20515-4204,202-225-6831,NA,http://desjarlais.house.gov/news/rss.aspx,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04,UCvjuSLoi3hS0ECQvJLhwOkA,D000616,02062,N00030957,NA,H0TN04195,623517,412477,123473,NA,NA,21179,Scott DesJarlais
Deutch,Theodore,E.,NA,NA,Theodore E. Deutch,1966-05-07,M,rep,FL,22,NA,Democrat,https://teddeutch.house.gov,2447 Rayburn House Office Building; Washington DC 20515-0922,202-225-3001,NA,http://teddeutch.house.gov/news/rss.aspx,RepTedDeutch,CongressmanTedDeutch,congressmanteddeutch,UC1JlTLRUDkzhM2htvI9QJTA,D000610,01976,N00031317,NA,H0FL19080,9267613,412385,67151,Theodore E. Deutch,NA,20959,Ted Deutch
Diaz-Balart,Mario,NA,NA,NA,Mario Diaz-Balart,1961-09-25,M,rep,FL,25,NA,Republican,https://mariodiazbalart.house.gov,440 Cannon House Office Building; Washington DC 20515-0925,202-225-4211,NA,http://mariodiazbalart.house.gov/rss.xml,MarioDB,mdiazbalart,MarioDiazBalart,UCpEEd0Plxx5D78pI4a4mFTQ,D000600,01717,N00025337,NA,H2FL25018,1003562,400108,24312,Mario Diaz-Balart,NA,20316,Mario Díaz-Balart
Doggett,Lloyd,A.,NA,NA,Lloyd Doggett,1946-10-06,M,rep,TX,35,NA,Democrat,https://doggett.house.gov,2307 Rayburn House Office Building; Washington DC 20515-4335,202-225-4865,NA,http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;format=raw,RepLloydDoggett,lloyddoggett,doggett,UCN-kiLKyHPcfRVZ28sAHS_g,D000399,00303,N00006023,NA,H4TX10028,36810,400111,21689,NA,NA,29571,Lloyd Doggett
Donnelly,Joe,NA,NA,NA,Joe Donnelly,1955-09-28,M,sen,IN,NA,1,Democrat,https://www.donnelly.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-4814,https://www.donnelly.senate.gov/contact/email-joe,http://www.donnelly.senate.gov/rss/feeds/?type=all,SenDonnelly,senatordonnelly,sendonnelly,UC7H5Lz0BUaTRlWXk9QsIwsg,D000607,01850,N00026586,S356,"H4IN02101,S2IN00091",1012000,412205,34212,Joe Donnelly,NA,20717,Joe Donnelly
Doyle,Michael,F.,Jr.,Mike,Michael F. Doyle,1953-08-05,M,rep,PA,14,NA,Democrat,https://doyle.house.gov,239 Cannon House Office Building; Washington DC 20515-3814,202-225-2135,NA,http://doyle.house.gov/rss.xml,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,UCni9vINmgerEeVXhKCC9qbA,D000482,00316,N00001373,NA,H4PA18131,36774,400114,21853,Michael F. Doyle,NA,29561,Michael F. Doyle
Duffy,Sean,P.,NA,NA,Sean P. Duffy,1971-10-03,M,rep,WI,7,NA,Republican,https://duffy.house.gov,2330 Rayburn House Office Building; Washington DC 20515-4907,202-225-3365,NA,http://duffy.house.gov/rss.xml,RepSeanDuffy,RepSeanDuffy,RepSeanDuffy,UChq-eV2HnV7Kr2zmj0yua7g,D000614,02072,N00030967,NA,H0WI07051,623570,412488,126238,Sean Duffy,NA,21189,Sean Duffy
Duncan,Jeff,NA,NA,NA,Jeff Duncan,1966-01-07,M,rep,SC,3,NA,Republican,https://jeffduncan.house.gov,2229 Rayburn House Office Building; Washington DC 20515-4003,202-225-5301,NA,http://jeffduncan.house.gov/rss.xml,RepJeffDuncan,RepJeffDuncan,congjeffduncan,UC1tuXL6ymImdpKYGEAH83QA,D000615,02057,N00030752,NA,H0SC03077,62713,412472,47967,Jeff Duncan,NA,21174,Jeff Duncan (politician)
Duncan,John,J.,Jr.,Jimmy,"John J. Duncan, Jr.",1947-07-21,M,rep,TN,2,NA,Republican,https://duncan.house.gov,2207 Rayburn House Office Building; Washington DC 20515-4202,202-225-5435,NA,http://duncan.house.gov/rss.xml,RepJohnDuncanJr,CongressmanDuncan,RepJohnDuncan,UCCpcKqQfp9gVkeD1t7uYLKQ,D000533,00322,N00003209,NA,H8TN02069,6114,400116,27069,NA,NA,15455,Jimmy Duncan (politician)
Ellison,Keith,Maurice,NA,NA,Keith Ellison,1963-08-04,M,rep,MN,5,NA,Democrat,https://ellison.house.gov,2263 Rayburn House Office Building; Washington DC 20515-2305,202-225-4755,NA,http://ellison.house.gov/index.php?format=feed&amp;type=rss,KeithEllison,Keith.Ellison,RepKeithEllison,UCR_QMi3wGy7xPUZxaIRi9QA,E000288,01857,N00028257,NA,H6MN05183,1022556,412215,38982,Keith Ellison,NA,20727,Keith Ellison
Engel,Eliot,L.,NA,NA,Eliot L. Engel,1947-02-18,M,rep,NY,16,NA,Democrat,https://engel.house.gov,2462 Rayburn House Office Building; Washington DC 20515-3216,202-225-2464,NA,NA,RepEliotEngel,RepEliotLEngel,engel2161,UCZ-ctBF-a6CYPJWDoBV_JyA,E000179,00344,N00001003,NA,H8NY19058,6109,400122,26972,NA,NA,15603,Eliot Engel
Eshoo,Anna,G.,NA,NA,Anna G. Eshoo,1942-12-13,F,rep,CA,18,NA,Democrat,http://eshoo.house.gov,241 Cannon House Office Building; Washington DC 20515-0518,202-225-8104,NA,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,UCjRvhco2d59GBgA78IIIaYQ,E000215,00355,N00007335,NA,H8CA12098,26130,400124,26741,NA,NA,29312,Anna Eshoo
Flake,Jeff,NA,NA,NA,Jeff Flake,1962-12-31,M,sen,AZ,NA,1,Republican,https://www.flake.senate.gov/public,413 Russell Senate Office Building Washington DC 20510,202-224-4521,https://www.flake.senate.gov/public/index.cfm/contact-jeff,http://www.flake.senate.gov/public/index.cfm/rss/feed,JeffFlake,senatorjeffflake,flakeoffice,UCPSnRxko_G21KzwgXmOZaeQ,F000444,01633,N00009573,S358,"H0AZ01184,S2AZ00141",87582,400134,28128,Jeff Flake,NA,20100,Jeff Flake
Fleischmann,Charles,J.,NA,Chuck,"Charles J. ""Chuck"" Fleischmann",1962-10-11,M,rep,TN,3,NA,Republican,https://fleischmann.house.gov,2410 Rayburn House Office Building; Washington DC 20515-4203,202-225-3271,NA,http://fleischmann.house.gov/rss.xml,RepChuck,repchuck,repchuck,UCTtRrJkM-R-f2K0byCMvHgw,F000459,02061,N00030815,NA,H0TN03254,95146,412476,123456,NA,NA,21178,Chuck Fleischmann
Flores,Bill,NA,NA,NA,Bill Flores,1954-02-25,M,rep,TX,17,NA,Republican,https://flores.house.gov,2440 Rayburn House Office Building; Washington DC 20515-4317,202-225-6105,NA,http://flores.house.gov/common/rss//index.cfm?rss=25,RepBillFlores,RepBillFlores,RepBillFlores,UCA7MgQ_ccBlCqoxV56B6nmA,F000461,02065,N00031545,NA,H0TX17104,623540,412480,116906,NA,NA,21182,Bill Flores
Fortenberry,Jeff,Lane,NA,NA,Jeff Fortenberry,1960-12-27,M,rep,NE,1,NA,Republican,https://fortenberry.house.gov,1514 Longworth House Office Building; Washington DC 20515-2701,202-225-4806,NA,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,JeffFortenberry,jefffortenberry,JeffFortenberry,UCbWUvw3gQhbFyJzt1Nh6cAA,F000449,01793,N00026631,NA,H4NE01064,1013049,400640,41929,Jeff Fortenberry,NA,20518,Jeff Fortenberry
