start_date,length,race,name,party,chamber,support,poll,pollster,sponsor,n,pop,method,internal,partisan,tracking
2018-10-13,4,NJ-11,Sherrill,D,house,0.48810000000000003,56198,1424,134,487,lv,Live Phone,FALSE,NA,NA
2018-10-13,4,NJ-11,Webber,R,house,0.38380000000000003,56198,1424,134,487,lv,Live Phone,FALSE,NA,NA
2018-10-13,4,NJ-11,Sherrill,D,house,0.4524,56198,1424,134,487,rv,Live Phone,FALSE,NA,NA
2018-10-13,4,NJ-11,Webber,R,house,0.3312,56198,1424,134,487,rv,Live Phone,FALSE,NA,NA
2018-10-13,3,AK-01,Galvin,D,house,0.44,56289,940,NA,500,lv,NA,TRUE,DEM,NA
2018-10-13,3,AK-01,Young,R,house,0.48,56289,940,NA,500,lv,NA,TRUE,DEM,NA
2018-10-13,2,NJ-05,Gottheimer,D,house,0.47000000000000003,56473,294,NA,400,lv,Live Phone,TRUE,REP,NA
2018-10-13,2,NJ-05,McCann,R,house,0.38,56473,294,NA,400,lv,Live Phone,TRUE,REP,NA
2018-10-13,9,MI-98,Stabenow,D,senate,0.49,56485,306,NA,169,a,Live Phone,FALSE,NA,NA
2018-10-13,9,MI-98,James,R,senate,0.42,56485,306,NA,169,a,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Espy,D,senate,0.29,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Hyde-Smith,R,senate,0.38,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,McDaniel,R,senate,0.15,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Bartee,D,senate,0.02,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Espy,D,senate,0.28,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Hyde-Smith,R,senate,0.36,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,McDaniel,R,senate,0.14,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Bartee,D,senate,0.03,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Espy,D,senate,0.36,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Hyde-Smith,R,senate,0.5,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Espy,D,senate,0.38,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Hyde-Smith,R,senate,0.47000000000000003,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Espy,D,senate,0.43,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,McDaniel,R,senate,0.36,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Espy,D,senate,0.43,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,McDaniel,R,senate,0.35000000000000003,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Baria,D,senate,0.32,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Wicker,R,senate,0.6,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Baria,D,senate,0.32,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Wicker,R,senate,0.5700000000000001,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Baria,D,senate,0.31,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Wicker,R,senate,0.5700000000000001,56373,1205,132,511,lv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Baria,D,senate,0.3,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,5,MS-98,Wicker,R,senate,0.54,56373,1205,132,856,rv,Live Phone,FALSE,NA,NA
2018-10-13,2,NV-98,Rosen,D,senate,0.51,56293,537,NA,614,lv,Online,FALSE,NA,NA
2018-10-13,2,NV-98,Heller,R,senate,0.49,56293,537,NA,614,lv,Online,FALSE,NA,NA
2018-10-13,2,IN-98,Donnelly,D,senate,0.55,56297,537,NA,783,lv,Online,FALSE,NA,NA
2018-10-13,2,IN-98,Braun,R,senate,0.45,56297,537,NA,783,lv,Online,FALSE,NA,NA
2018-10-13,2,WV-98,Manchin,D,senate,0.53,56298,537,NA,789,lv,Online,FALSE,NA,NA
2018-10-13,2,WV-98,Morrisey,R,senate,0.47000000000000003,56298,537,NA,789,lv,Online,FALSE,NA,NA
2018-10-14,5,WA-03,Long,D,house,0.4062,56256,1424,134,497,lv,Live Phone,FALSE,NA,NA
2018-10-14,5,WA-03,Herrera Beutler,R,house,0.4758,56256,1424,134,497,lv,Live Phone,FALSE,NA,NA
2018-10-14,5,WA-03,Long,D,house,0.3421,56256,1424,134,497,rv,Live Phone,FALSE,NA,NA
2018-10-14,5,WA-03,Herrera Beutler,R,house,0.46390000000000003,56256,1424,134,497,rv,Live Phone,FALSE,NA,NA
2018-10-14,4,WV-03,Ojeda,D,house,0.413,56253,1424,134,490,lv,Live Phone,FALSE,NA,NA
2018-10-14,4,WV-03,Miller,R,house,0.4594,56253,1424,134,490,lv,Live Phone,FALSE,NA,NA
2018-10-14,4,WV-03,Ojeda,D,house,0.38680000000000003,56253,1424,134,490,rv,Live Phone,FALSE,NA,NA
2018-10-14,4,WV-03,Miller,R,house,0.4454,56253,1424,134,490,rv,Live Phone,FALSE,NA,NA
2018-10-14,4,PA-07,Wild,D,house,0.48,56315,329,269,411,lv,NA,FALSE,NA,NA
2018-10-14,4,PA-07,Nothstein,R,house,0.41000000000000003,56315,329,269,411,lv,NA,FALSE,NA,NA
2018-10-14,3,KS-03,Davids,D,house,0.4765,56223,1424,134,503,lv,Live Phone,FALSE,NA,NA
2018-10-14,3,KS-03,Yoder,R,house,0.3862,56223,1424,134,503,lv,Live Phone,FALSE,NA,NA
2018-10-14,3,KS-03,Davids,D,house,0.4404,56223,1424,134,503,rv,Live Phone,FALSE,NA,NA
2018-10-14,3,KS-03,Yoder,R,house,0.3675,56223,1424,134,503,rv,Live Phone,FALSE,NA,NA
2018-10-14,3,CA-45,Porter,D,house,0.46,56305,379,452,400,lv,Live Phone,TRUE,REP,NA
2018-10-14,3,CA-45,Walters,R,house,0.5,56305,379,452,400,lv,Live Phone,TRUE,REP,NA
2018-10-14,2,NY-21,Cobb,D,house,0.4,56422,467,920,491,lv,NA,TRUE,REP,NA
2018-10-14,2,NY-21,Stefanik,R,house,0.5,56422,467,920,491,lv,NA,TRUE,REP,NA
2018-10-14,2,OH-16,Palmer,D,house,0.39,56423,467,920,424,lv,NA,TRUE,REP,NA
2018-10-14,2,OH-16,Gonzalez,R,house,0.48,56423,467,920,424,lv,NA,TRUE,REP,NA
2018-10-14,2,TX-02,Litton,D,house,0.4,56424,467,920,435,lv,NA,TRUE,REP,NA
2018-10-14,2,TX-02,Crenshaw,R,house,0.49,56424,467,920,435,lv,NA,TRUE,REP,NA
2018-10-14,2,VA-05,Cockburn,D,house,0.43,56425,467,920,406,lv,NA,TRUE,REP,NA
2018-10-14,2,VA-05,Riggleman,R,house,0.48,56425,467,920,406,lv,NA,TRUE,REP,NA
2018-10-14,2,VA-10,Wexton,D,house,0.47000000000000003,56425,467,920,421,lv,NA,TRUE,REP,NA
2018-10-14,2,VA-10,Comstock,R,house,0.47000000000000003,56425,467,920,421,lv,NA,TRUE,REP,NA
2018-10-14,2,PA-01,Wallace,D,house,0.49,56426,467,920,400,lv,NA,TRUE,REP,NA
2018-10-14,2,PA-01,Fitzpatrick,R,house,0.45,56426,467,920,400,lv,NA,TRUE,REP,NA
2018-10-14,2,CO-06,Crow,D,house,0.48,56427,467,920,385,lv,NA,TRUE,REP,NA
2018-10-14,2,CO-06,Coffman,R,house,0.43,56427,467,920,385,lv,NA,TRUE,REP,NA
2018-10-14,2,CA-45,Porter,D,house,0.42,56428,467,920,365,lv,NA,TRUE,REP,NA
2018-10-14,2,CA-45,Walters,R,house,0.5,56428,467,920,365,lv,NA,TRUE,REP,NA
2018-10-14,1,OK-05,Horn,D,house,0.35000000000000003,56351,1425,NA,974,lv,Automated Phone,TRUE,REP,NA
2018-10-14,1,OK-05,Russell,R,house,0.51,56351,1425,NA,974,lv,Automated Phone,TRUE,REP,NA
2018-10-14,4,FL-98,Nelson,D,senate,0.46,56360,356,920,2200,lv,Live Phone,TRUE,REP,NA
2018-10-14,4,FL-98,Scott,R,senate,0.51,56360,356,920,2200,lv,Live Phone,TRUE,REP,NA
2018-10-14,4,MI-98,Stabenow,D,senate,0.53,56362,326,NA,600,lv,NA,FALSE,NA,NA
2018-10-14,4,MI-98,James,R,senate,0.37,56362,326,NA,600,lv,NA,FALSE,NA,NA
2018-10-14,3,IN-98,Donnelly,D,senate,0.4,56347,24,NA,800,lv,Live Phone,TRUE,REP,NA
2018-10-14,3,IN-98,Braun,R,senate,0.44,56347,24,NA,800,lv,Live Phone,TRUE,REP,NA
2018-10-15,6,VA-10,Wexton,D,house,0.56,56454,1460,NA,430,lv,NA,FALSE,NA,NA
2018-10-15,6,VA-10,Comstock,R,house,0.43,56454,1460,NA,430,lv,NA,FALSE,NA,NA
2018-10-15,4,FL-27,Shalala,D,house,0.44060000000000005,56254,1424,134,542,lv,Live Phone,FALSE,NA,NA
2018-10-15,4,FL-27,Salazar,R,house,0.3685,56254,1424,134,542,lv,Live Phone,FALSE,NA,NA
2018-10-15,4,FL-27,Shalala,D,house,0.4167,56254,1424,134,542,rv,Live Phone,FALSE,NA,NA
2018-10-15,4,FL-27,Salazar,R,house,0.34340000000000004,56254,1424,134,542,rv,Live Phone,FALSE,NA,NA
2018-10-15,3,ME-02,Golden,D,house,0.4117,56255,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-15,3,ME-02,Poliquin,R,house,0.4106,56255,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-15,3,ME-02,Golden,D,house,0.4072,56255,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-15,3,ME-02,Poliquin,R,house,0.3799,56255,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-15,3,NY-22,Brindisi,D,house,0.46,56443,438,9791100,501,lv,Live Phone,FALSE,NA,NA
2018-10-15,3,NY-22,Tenney,R,house,0.45,56443,438,9791100,501,lv,Live Phone,FALSE,NA,NA
2018-10-15,2,MI-11,Stevens,D,house,0.48,56312,1166,138801,500,lv,IVR/Live Phone,FALSE,NA,NA
2018-10-15,2,MI-11,Epstein,R,house,0.48,56312,1166,138801,500,lv,IVR/Live Phone,FALSE,NA,NA
2018-10-15,2,MI-11,Nye,I,house,0.01,56312,1166,138801,500,lv,IVR/Live Phone,FALSE,NA,NA
2018-10-15,2,MI-08,Slotkin,D,house,0.45,56312,1166,138801,500,lv,IVR/Live Phone,FALSE,NA,NA
2018-10-15,2,MI-08,Bishop,R,house,0.48,56312,1166,138801,500,lv,IVR/Live Phone,FALSE,NA,NA
2018-10-15,1,CA-04,Morse,D,house,0.45,56404,921,NA,840,lv,Automated Phone,TRUE,DEM,NA
2018-10-15,1,CA-04,McClintock,R,house,0.49,56404,921,NA,840,lv,Automated Phone,TRUE,DEM,NA
2018-10-15,1,GA-03,Enderlin,D,house,0.26,56826,383,NA,681,v,NA,TRUE,DEM,NA
2018-10-15,1,GA-03,Ferguson,R,house,0.56,56826,383,NA,681,v,NA,TRUE,DEM,NA
2018-10-15,13,TX-98,O'Rourke,D,senate,0.42200000000000004,56590,1474,NA,1033,rv,Live Phone/Online,FALSE,NA,NA
2018-10-15,13,TX-98,Cruz,R,senate,0.465,56590,1474,NA,1033,rv,Live Phone/Online,FALSE,NA,NA
2018-10-15,13,TX-98,O'Rourke,D,senate,0.434,56590,1474,NA,905,lv,Live Phone/Online,FALSE,NA,NA
2018-10-15,13,TX-98,Cruz,R,senate,0.47000000000000003,56590,1474,NA,905,lv,Live Phone/Online,FALSE,NA,NA
2018-10-15,6,TX-98,O'Rourke,D,senate,0.45,56481,568,216406,927,lv,Online,FALSE,NA,NA
2018-10-15,6,TX-98,Cruz,R,senate,0.51,56481,568,216406,927,lv,Online,FALSE,NA,NA
2018-10-15,5,IN-98,Donnelly,D,senate,0.43,56375,1471,1096,600,lv,Live Phone,FALSE,NA,NA
2018-10-15,5,IN-98,Braun,R,senate,0.47000000000000003,56375,1471,1096,600,lv,Live Phone,FALSE,NA,NA
2018-10-15,4,AZ-98,Sinema,D,senate,0.4586,56263,1424,134,606,lv,Live Phone,FALSE,NA,NA
2018-10-15,4,AZ-98,McSally,R,senate,0.4765,56263,1424,134,606,lv,Live Phone,FALSE,NA,NA
2018-10-15,4,AZ-98,Sinema,D,senate,0.4391,56263,1424,134,606,rv,Live Phone,FALSE,NA,NA
2018-10-15,4,AZ-98,McSally,R,senate,0.45409999999999995,56263,1424,134,606,rv,Live Phone,FALSE,NA,NA
2018-10-15,2,MN-98,Klobuchar,D,senate,0.56,56330,289,1591026,800,lv,Live Phone,FALSE,NA,NA
2018-10-15,2,MN-98,Newberger,R,senate,0.33,56330,289,1591026,800,lv,Live Phone,FALSE,NA,NA
2018-10-15,2,MN-98,Schuller,I,senate,0.02,56330,289,1591026,800,lv,Live Phone,FALSE,NA,NA
2018-10-15,2,MN-98,Smith,D,senate,0.47000000000000003,56330,289,1591026,800,lv,Live Phone,FALSE,NA,NA
2018-10-15,2,MN-98,Housley,R,senate,0.41000000000000003,56330,289,1591026,800,lv,Live Phone,FALSE,NA,NA
2018-10-15,2,MN-98,Trooien,I,senate,0.01,56330,289,1591026,800,lv,Live Phone,FALSE,NA,NA
2018-10-15,2,MN-98,Wellington,I,senate,0.01,56330,289,1591026,800,lv,Live Phone,FALSE,NA,NA
2018-10-15,1,FL-98,Nelson,D,senate,0.47200000000000003,56267,1357,972,1974,lv,Automated Phone,FALSE,NA,NA
2018-10-15,1,FL-98,Scott,R,senate,0.48600000000000004,56267,1357,972,1974,lv,Automated Phone,FALSE,NA,NA
2018-10-15,1,NV-98,Rosen,D,senate,0.48,56317,383,946,648,v,Automated Phone,FALSE,DEM,NA
2018-10-15,1,NV-98,Heller,R,senate,0.46,56317,383,946,648,v,Automated Phone,FALSE,DEM,NA
2018-10-16,6,VA-05,Cockburn,D,house,0.4562,56309,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-16,6,VA-05,Riggleman,R,house,0.4459,56309,1424,134,501,lv,Live Phone,FALSE,NA,NA
2018-10-16,6,VA-05,Cockburn,D,house,0.4412,56309,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-16,6,VA-05,Riggleman,R,house,0.425,56309,1424,134,501,rv,Live Phone,FALSE,NA,NA
2018-10-16,4,MN-01,Feehan,D,house,0.47000000000000003,56409,460,841102,586,lv,NA,FALSE,NA,NA
2018-10-16,4,MN-01,Hagedorn,R,house,0.45,56409,460,841102,586,lv,NA,FALSE,NA,NA
2018-10-16,3,FL-15,Carlson,D,house,0.42840000000000006,56307,1424,134,499,lv,Live Phone,FALSE,NA,NA
2018-10-16,3,FL-15,Spano,R,house,0.4349,56307,1424,134,499,lv,Live Phone,FALSE,NA,NA
2018-10-16,3,FL-15,Carlson,D,house,0.4322,56307,1424,134,499,rv,Live Phone,FALSE,NA,NA
2018-10-16,3,FL-15,Spano,R,house,0.3697,56307,1424,134,499,rv,Live Phone,FALSE,NA,NA
2018-10-16,3,PA-08,Cartwright,D,house,0.5238,56308,1424,134,506,lv,Live Phone,FALSE,NA,NA
2018-10-16,3,PA-08,Chrin,R,house,0.39780000000000004,56308,1424,134,506,lv,Live Phone,FALSE,NA,NA
2018-10-16,3,PA-08,Cartwright,D,house,0.5132,56308,1424,134,506,rv,Live Phone,FALSE,NA,NA
2018-10-16,3,PA-08,Chrin,R,house,0.3505,56308,1424,134,506,rv,Live Phone,FALSE,NA,NA
2018-10-16,2,AZ-01,O'Halleran,D,house,0.46,56327,24,1093,400,lv,Live Phone,FALSE,REP,NA
2018-10-16,2,AZ-01,Rogers,R,house,0.46,56327,24,1093,400,lv,Live Phone,FALSE,REP,NA
2018-10-16,2,FL-15,Carlson,D,house,0.47000000000000003,56418,187,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-16,2,FL-15,Spano,R,house,0.47000000000000003,56418,187,NA,400,lv,Live Phone,TRUE,DEM,NA
2018-10-16,7,FL-98,Nelson,D,senate,0.46,56466,1455,1066,800,lv,Live Phone,FALSE,NA,NA
2018-10-16,7,FL-98,Scott,R,senate,0.45,56466,1455,1066,800,lv,Live Phone,FALSE,NA,NA
2018-10-16,6,FL-98,Nelson,D,senate,0.466,56429,1027,NA,698,lv,Online,FALSE,NA,NA
2018-10-16,6,FL-98,Scott,R,senate,0.384,56429,1027,NA,698,lv,Online,FALSE,NA,NA
2018-10-16,4,FL-98,Nelson,D,senate,0.49,56334,1361,143,872,rv,Live Phone,FALSE,NA,NA
2018-10-16,4,FL-98,Scott,R,senate,0.45,56334,1361,143,872,rv,Live Phone,FALSE,NA,NA
2018-10-16,4,FL-98,Nelson,D,senate,0.5,56334,1361,143,759,lv,Live Phone,FALSE,NA,NA
2018-10-16,4,FL-98,Scott,R,senate,0.45,56334,1361,143,759,lv,Live Phone,FALSE,NA,NA
2018-10-16,2,MO-98,McCaskill,D,senate,0.42,56417,356,NA,800,lv,NA,TRUE,REP,NA
2018-10-16,2,MO-98,Hawley,R,senate,0.49,56417,356,NA,800,lv,NA,TRUE,REP,NA
2018-10-16,2,WV-98,Manchin,D,senate,0.42,56440,147,27,600,lv,Live Phone,TRUE,REP,NA
2018-10-16,2,WV-98,Morrisey,R,senate,0.44,56440,147,27,600,lv,Live Phone,TRUE,REP,NA
2018-10-16,2,WV-98,Manchin,D,senate,0.45,56440,147,27,600,lv,Live Phone,TRUE,REP,NA
2018-10-16,2,WV-98,Morrisey,R,senate,0.47000000000000003,56440,147,27,600,lv,Live Phone,TRUE,REP,NA
2018-10-16,1,AZ-98,Sinema,D,senate,0.4654,56316,1308,NA,600,lv,Live Phone,FALSE,NA,NA
2018-10-16,1,AZ-98,McSally,R,senate,0.4111,56316,1308,NA,600,lv,Live Phone,FALSE,NA,NA
2018-10-16,1,AZ-98,Sinema,D,senate,0.4794,56316,1308,NA,600,lv,Live Phone,FALSE,NA,NA
2018-10-16,1,AZ-98,McSally,R,senate,0.39780000000000004,56316,1308,NA,600,lv,Live Phone,FALSE,NA,NA
2018-10-17,6,NJ-02,Van Drew,D,house,0.551,56462,914,NA,597,lv,NA,FALSE,NA,NA
2018-10-17,6,NJ-02,Grossman,R,house,0.381,56462,914,NA,597,lv,NA,FALSE,NA,NA
2018-10-17,4,CA-48,Rouda,D,house,0.48,56374,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-17,4,CA-48,Rohrabacher,R,house,0.5,56374,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-17,4,CA-48,Rouda,D,house,0.5,56374,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-17,4,CA-48,Rohrabacher,R,house,0.48,56374,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-17,4,CA-48,Rouda,D,house,0.46,56374,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-17,4,CA-48,Rohrabacher,R,house,0.52,56374,320,NA,372,lv,Live Phone,FALSE,NA,NA
2018-10-17,3,TX-21,Kopser,D,house,0.38,56384,1418,1072,401,lv,Live Phone,FALSE,REP,NA
2018-10-17,3,TX-21,Roy,R,house,0.5,56384,1418,1072,401,lv,Live Phone,FALSE,REP,NA
2018-10-17,1,AR-02,Tucker,D,house,0.395,56332,211,1002,590,lv,IVR/Live Phone,FALSE,NA,NA
2018-10-17,1,AR-02,Hill,R,house,0.515,56332,211,1002,590,lv,IVR/Live Phone,FALSE,NA,NA
2018-10-17,1,FL-15,Carlson,D,house,0.41000000000000003,56350,1056,NA,1369,lv,NA,TRUE,REP,NA
2018-10-17,1,FL-15,Spano,R,house,0.47000000000000003,56350,1056,NA,1369,lv,NA,TRUE,REP,NA
2018-10-17,9,AZ-98,Sinema,D,senate,0.46,56586,744,1084,799,lv,Online,FALSE,NA,NA
2018-10-17,9,AZ-98,McSally,R,senate,0.48,56586,744,1084,799,lv,Online,FALSE,NA,NA
2018-10-17,9,AZ-98,Sinema,D,senate,0.38,56586,744,1084,2001,a,Online,FALSE,NA,NA
2018-10-17,9,AZ-98,McSally,R,senate,0.34,56586,744,1084,2001,a,Online,FALSE,NA,NA
2018-10-17,8,FL-98,Nelson,D,senate,0.49,56587,744,1084,1069,lv,Online,FALSE,NA,NA
2018-10-17,8,FL-98,Scott,R,senate,0.44,56587,744,1084,1069,lv,Online,FALSE,NA,NA
2018-10-17,8,FL-98,Nelson,D,senate,0.41000000000000003,56587,744,1084,2000,a,Online,FALSE,NA,NA
2018-10-17,8,FL-98,Scott,R,senate,0.39,56587,744,1084,2000,a,Online,FALSE,NA,NA
2018-10-17,4,FL-98,Nelson,D,senate,0.52,56353,396,NA,1161,lv,NA,FALSE,NA,NA
2018-10-17,4,FL-98,Scott,R,senate,0.46,56353,396,NA,1161,lv,NA,FALSE,NA,NA
2018-10-17,3,FL-98,Nelson,D,senate,0.45,56335,828,487,600,lv,Live Phone,FALSE,NA,NA
2018-10-17,3,FL-98,Scott,R,senate,0.47000000000000003,56335,828,487,600,lv,Live Phone,FALSE,NA,NA
2018-10-17,2,CA-98,Feinstein,D,senate,0.408,56345,1102,NA,671,lv,IVR/Online,FALSE,NA,NA
2018-10-17,2,CA-98,de Leon,D,senate,0.227,56345,1102,NA,671,lv,IVR/Online,FALSE,NA,NA
2018-10-17,1,MO-98,McCaskill,D,senate,0.46,56325,1056,421,1215,lv,NA,FALSE,NA,NA
2018-10-17,1,MO-98,Hawley,R,senate,0.47000000000000003,56325,1056,421,1215,lv,NA,FALSE,NA,NA
2018-10-17,1,MO-98,O'Dear,I,senate,0.01,56325,1056,421,1215,lv,NA,FALSE,NA,NA
2018-10-18,9,VA-07,Spanberger,D,house,0.46,56510,94,NA,871,lv,Live Phone,FALSE,NA,NA
2018-10-18,9,VA-07,Brat,R,house,0.45,56510,94,NA,871,lv,Live Phone,FALSE,NA,NA
2018-10-18,9,VA-07,Spanberger,D,house,0.48,56510,94,NA,790,lv,Live Phone,FALSE,NA,NA
2018-10-18,9,VA-07,Brat,R,house,0.45,56510,94,NA,790,lv,Live Phone,FALSE,NA,NA
2018-10-18,5,CA-39,Cisneros,D,house,0.4697,56329,1424,134,496,lv,Live Phone,FALSE,NA,NA
2018-10-18,5,CA-39,Kim,R,house,0.4595,56329,1424,134,496,lv,Live Phone,FALSE,NA,NA
2018-10-18,5,CA-39,Cisneros,D,house,0.4997,56329,1424,134,496,rv,Live Phone,FALSE,NA,NA
2018-10-18,5,CA-39,Kim,R,house,0.3957,56329,1424,134,496,rv,Live Phone,FALSE,NA,NA
2018-10-18,4,VA-02,Luria,D,house,0.4236,56321,1424,134,508,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,VA-02,Taylor,R,house,0.4512,56321,1424,134,508,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,VA-02,Luria,D,house,0.4504,56321,1424,134,508,rv,Live Phone,FALSE,NA,NA
2018-10-18,4,VA-02,Taylor,R,house,0.3954,56321,1424,134,508,rv,Live Phone,FALSE,NA,NA
2018-10-18,4,IL-12,Kelly,D,house,0.3936,56322,1424,134,502,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,IL-12,Bost,R,house,0.47869999999999996,56322,1424,134,502,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,IL-12,Kelly,D,house,0.34,56322,1424,134,502,rv,Live Phone,FALSE,NA,NA
2018-10-18,4,IL-12,Bost,R,house,0.42810000000000004,56322,1424,134,502,rv,Live Phone,FALSE,NA,NA
2018-10-18,4,SD-01,Bjorkman,D,house,0.31,56431,289,332333,500,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,SD-01,Johnson,R,house,0.54,56431,289,332333,500,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,SD-01,Wieczorek,I,house,0.02,56431,289,332333,500,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NJ-03,Kim,D,house,0.48,56465,320,NA,363,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NJ-03,MacArthur,R,house,0.46,56465,320,NA,363,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NJ-03,Kim,D,house,0.5,56465,320,NA,363,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NJ-03,MacArthur,R,house,0.44,56465,320,NA,363,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NJ-03,Kim,D,house,0.49,56465,320,NA,363,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NJ-03,MacArthur,R,house,0.46,56465,320,NA,363,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NY-24,Balter,D,house,0.39,56495,438,9791100,500,lv,Live Phone,FALSE,NA,NA
2018-10-18,4,NY-24,Katko,R,house,0.53,56495,438,9791100,500,lv,Live Phone,FALSE,NA,NA
2018-10-18,1,CA-48,Rouda,D,house,0.414,56664,1283,NA,440,lv,Automated Phone,FALSE,NA,NA
2018-10-18,1,CA-48,Rohrabacher,R,house,0.49200000000000005,56664,1283,NA,440,lv,Automated Phone,FALSE,NA,NA
2018-10-18,5,MI-98,Stabenow,D,senate,0.49,56452,143,177683684685,600,lv,Live Phone,FALSE,NA,NA
2018-10-18,5,MI-98,James,R,senate,0.42,56452,143,177683684685,600,lv,Live Phone,FALSE,NA,NA
2018-10-18,3,FL-98,Nelson,D,senate,0.49,56365,460,284385,665,lv,Online,FALSE,NA,NA
2018-10-18,3,FL-98,Scott,R,senate,0.41000000000000003,56365,460,284385,665,lv,Online,FALSE,NA,NA
2018-10-18,3,TX-98,O'Rourke,D,senate,0.46,56386,907,681,1000,lv,Live Phone,FALSE,DEM,NA
2018-10-18,3,TX-98,Cruz,R,senate,0.5,56386,907,681,1000,lv,Live Phone,FALSE,DEM,NA
2018-10-18,3,FL-98,Nelson,D,senate,0.406,56390,1218,NA,704,lv,IVR/Online,FALSE,NA,NA
2018-10-18,3,FL-98,Scott,R,senate,0.423,56390,1218,NA,704,lv,IVR/Online,FALSE,NA,NA
2018-10-19,6,TX-07,Fletcher,D,house,0.4483,56371,1424,134,499,lv,Live Phone,FALSE,NA,NA
2018-10-19,6,TX-07,Culberson,R,house,0.457,56371,1424,134,499,lv,Live Phone,FALSE,NA,NA
2018-10-19,6,TX-07,Fletcher,D,house,0.4103,56371,1424,134,499,rv,Live Phone,FALSE,NA,NA
2018-10-19,6,TX-07,Culberson,R,house,0.4303,56371,1424,134,499,rv,Live Phone,FALSE,NA,NA
2018-10-19,5,FL-26,Mucarsel-Powell,D,house,0.44700000000000006,56336,1424,134,499,lv,Live Phone,FALSE,NA,NA
2018-10-19,5,FL-26,Curbelo,R,house,0.43840000000000007,56336,1424,134,499,lv,Live Phone,FALSE,NA,NA
2018-10-19,5,FL-26,Mucarsel-Powell,D,house,0.42560000000000003,56336,1424,134,499,rv,Live Phone,FALSE,NA,NA
2018-10-19,5,FL-26,Curbelo,R,house,0.3922,56336,1424,134,499,rv,Live Phone,FALSE,NA,NA
2018-10-19,5,CA-49,Levin,D,house,0.5337,56370,1424,134,500,lv,Live Phone,FALSE,NA,NA
2018-10-19,5,CA-49,Harkey,R,house,0.3865,56370,1424,134,500,lv,Live Phone,FALSE,NA,NA
