start_date,length,race,name,party,chamber,support,end_date,poll,pollster,sponsor,n,pop,method,internal,partisan,tracking
2018-04-08,4,NY-S1,Gillibrand,D,senate,0.58,2018-04-12,52697,438,NA,692,rv,Live Phone,FALSE,NA,NA
2018-04-08,4,NY-S1,Farley,R,senate,0.27,2018-04-12,52697,438,NA,692,rv,Live Phone,FALSE,NA,NA
2018-04-09,3,MO-S1,McCaskill,D,senate,0.46,2018-04-12,55912,178,137,NA,NA,NA,FALSE,DEM,NA
2018-04-09,3,MO-S1,Hawley,R,senate,0.44,2018-04-12,55912,178,137,NA,NA,NA,FALSE,DEM,NA
2018-04-09,2,TN-S1,Bredesen,D,senate,0.51,2018-04-11,53488,172,NA,601,lv,Live Phone,TRUE,DEM,NA
2018-04-09,2,TN-S1,Blackburn,R,senate,0.41000000000000003,2018-04-11,53488,172,NA,601,lv,Live Phone,TRUE,DEM,NA
2018-04-10,1,MS-S1,Baria,D,senate,0.313,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S1,Wicker,R,senate,0.48100000000000004,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,Espy,D,senate,0.331,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,Hyde-Smith,R,senate,0.33,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,McDaniel,R,senate,0.128,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,Shelton,D,senate,0.062000000000000006,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,Espy,D,senate,0.358,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,Hyde-Smith,R,senate,0.41600000000000004,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,Espy,D,senate,0.43200000000000005,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,MS-S2,McDaniel,R,senate,0.23600000000000002,2018-04-11,53573,1285,482,1000,lv,Automated Phone,FALSE,NA,NA
2018-04-10,1,AZ-S1,Sinema,D,senate,0.48,2018-04-11,53708,1293,980,600,lv,NA,FALSE,NA,NA
2018-04-10,1,AZ-S1,McSally,R,senate,0.42,2018-04-11,53708,1293,980,600,lv,NA,FALSE,NA,NA
2018-04-10,1,AZ-S1,Sinema,D,senate,0.5,2018-04-11,53708,1293,980,600,lv,NA,FALSE,NA,NA
2018-04-10,1,AZ-S1,Ward,R,senate,0.4,2018-04-11,53708,1293,980,600,lv,NA,FALSE,NA,NA
2018-04-10,1,AZ-S1,Sinema,D,senate,0.59,2018-04-11,53708,1293,980,600,lv,NA,FALSE,NA,NA
2018-04-10,1,AZ-S1,Arpaio,R,senate,0.33,2018-04-11,53708,1293,980,600,lv,NA,FALSE,NA,NA
2018-04-10,1,FL-S1,Nelson,D,senate,0.5,2018-04-11,53726,383,487,661,v,NA,FALSE,NA,NA
2018-04-10,1,FL-S1,Scott,R,senate,0.44,2018-04-11,53726,383,487,661,v,NA,FALSE,NA,NA
2018-04-12,7,NV-S1,Rosen,D,senate,0.39,2018-04-19,52624,299,944,600,lv,NA,FALSE,NA,NA
2018-04-12,7,NV-S1,Heller,R,senate,0.4,2018-04-19,52624,299,944,600,lv,NA,FALSE,NA,NA
2018-04-12,5,TX-S1,O'Rourke,D,senate,0.44,2018-04-17,52598,396,NA,1029,rv,Live Phone,FALSE,NA,NA
2018-04-12,5,TX-S1,Cruz,R,senate,0.47000000000000003,2018-04-17,52598,396,NA,1029,rv,Live Phone,FALSE,NA,NA
2018-04-12,2,MS-S2,Espy,D,senate,0.34,2018-04-14,53834,289,NA,625,rv,NA,FALSE,NA,NA
2018-04-12,2,MS-S2,Hyde-Smith,R,senate,0.46,2018-04-14,53834,289,NA,625,rv,NA,FALSE,NA,NA
2018-04-12,2,MS-S2,Espy,D,senate,0.42,2018-04-14,53834,289,NA,625,rv,NA,FALSE,NA,NA
2018-04-12,2,MS-S2,McDaniel,R,senate,0.4,2018-04-14,53834,289,NA,625,rv,NA,FALSE,NA,NA
2018-04-16,1,AR-02,Tucker,D,house,0.42,2018-04-17,52673,383,971,610,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,AR-02,Hill,R,house,0.47000000000000003,2018-04-17,52673,383,971,610,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,IL-12,Kelly,D,house,0.39,2018-04-17,52677,383,971,622,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,IL-12,Bost,R,house,0.44,2018-04-17,52677,383,971,622,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,IL-13,Londrigan,D,house,0.42,2018-04-17,52677,383,971,726,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,IL-13,Davis,R,house,0.45,2018-04-17,52677,383,971,726,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,IL-14,Underwood,D,house,0.41000000000000003,2018-04-17,52677,383,971,682,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,IL-14,Hultgren,R,house,0.45,2018-04-17,52677,383,971,682,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,NJ-03,Kim,D,house,0.41000000000000003,2018-04-17,52679,383,971,669,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,NJ-03,MacArthur,R,house,0.42,2018-04-17,52679,383,971,669,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,NC-13,Manning,D,house,0.4,2018-04-17,52680,383,971,668,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,NC-13,Budd,R,house,0.43,2018-04-17,52680,383,971,668,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,OH-01,Pureval,D,house,0.42,2018-04-17,52681,383,971,662,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,OH-01,Chabot,R,house,0.43,2018-04-17,52681,383,971,662,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,VA-02,Luria,D,house,0.42,2018-04-17,52684,383,971,609,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,VA-02,Taylor,R,house,0.48,2018-04-17,52684,383,971,609,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,MI-08,Slotkin,D,house,0.41000000000000003,2018-04-17,53566,383,971,668,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,MI-08,Bishop,R,house,0.46,2018-04-17,53566,383,971,668,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,WA-05,Brown,D,house,0.45,2018-04-17,53571,383,971,689,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,WA-05,McMorris Rodgers,R,house,0.48,2018-04-17,53571,383,971,689,v,Automated Phone,FALSE,DEM,NA
2018-04-16,1,FL-16,Shapiro,D,house,0.37,2018-04-17,53585,383,971,655,v,NA,FALSE,DEM,NA
2018-04-16,1,FL-16,Buchanan,R,house,0.49,2018-04-17,53585,383,971,655,v,NA,FALSE,DEM,NA
2018-04-16,2,CA-S1,Feinstein,D,senate,0.378,2018-04-18,53671,1238,NA,900,rv,Live Phone/Online,FALSE,NA,NA
2018-04-16,2,CA-S1,de Leon,D,senate,0.269,2018-04-18,53671,1238,NA,900,rv,Live Phone/Online,FALSE,NA,NA
2018-04-16,2,MO-S1,McCaskill,D,senate,0.46,2018-04-18,53675,356,NA,600,lv,NA,TRUE,REP,NA
2018-04-16,2,MO-S1,Hawley,R,senate,0.47000000000000003,2018-04-18,53675,356,NA,600,lv,NA,TRUE,REP,NA
2018-04-17,2,TN-S1,Bredesen,D,senate,0.46,2018-04-19,53485,289,NA,625,rv,Live Phone,FALSE,NA,NA
2018-04-17,2,TN-S1,Blackburn,R,senate,0.43,2018-04-19,53485,289,NA,625,rv,Live Phone,FALSE,NA,NA
2018-04-18,4,WA-08,Schrier,D,house,0.45,2018-04-22,53610,907,447,300,lv,NA,FALSE,DEM,NA
2018-04-18,4,WA-08,Rossi,R,house,0.51,2018-04-22,53610,907,447,300,lv,NA,FALSE,DEM,NA
2018-04-18,1,MO-S1,McCaskill,D,senate,0.48,2018-04-19,53689,1420,421,1542,lv,NA,FALSE,NA,NA
2018-04-18,1,MO-S1,Hawley,R,senate,0.44,2018-04-19,53689,1420,421,1542,lv,NA,FALSE,NA,NA
2018-04-21,2,IL-06,Casten,D,house,0.44,2018-04-23,52676,172,NA,401,lv,NA,TRUE,DEM,NA
2018-04-21,2,IL-06,Roskam,R,house,0.45,2018-04-23,52676,172,NA,401,lv,NA,TRUE,DEM,NA
2018-04-23,4,NY-22,Brindisi,D,house,0.55,2018-04-27,52758,573,NA,358,lv,Online,FALSE,NA,NA
2018-04-23,4,NY-22,Tenney,R,house,0.45,2018-04-27,52758,573,NA,358,lv,Online,FALSE,NA,NA
2018-04-24,9,PA-07,Wild,D,house,0.42,2018-05-03,52712,329,269,408,rv,NA,FALSE,NA,NA
2018-04-24,9,PA-07,Nothstein,R,house,0.31,2018-05-03,52712,329,269,408,rv,NA,FALSE,NA,NA
2018-04-26,5,NY-S1,Gillibrand,D,senate,0.58,2018-05-01,52695,396,NA,1076,rv,Live Phone,FALSE,NA,NA
2018-04-26,5,NY-S1,Farley,R,senate,0.23,2018-05-01,52695,396,NA,1076,rv,Live Phone,FALSE,NA,NA
2018-04-26,3,MO-S1,McCaskill,D,senate,0.446,2018-04-29,53562,1102,NA,600,lv,Online,FALSE,NA,NA
2018-04-26,3,MO-S1,Hawley,R,senate,0.445,2018-04-29,53562,1102,NA,600,lv,Online,FALSE,NA,NA
2018-04-30,2,KY-06,McGrath,D,house,0.52,2018-05-02,52678,1359,451,508,lv,NA,TRUE,DEM,NA
2018-04-30,2,KY-06,Barr,R,house,0.37,2018-05-02,52678,1359,451,508,lv,NA,TRUE,DEM,NA
2018-04-30,1,NV-S1,Rosen,D,senate,0.44,2018-05-01,52658,383,948,637,v,NA,FALSE,DEM,NA
2018-04-30,1,NV-S1,Heller,R,senate,0.42,2018-05-01,52658,383,948,637,v,NA,FALSE,DEM,NA
2018-04-30,1,TN-S1,Bredesen,D,senate,0.46,2018-05-01,53489,383,948,609,v,Automated Phone,FALSE,DEM,NA
2018-04-30,1,TN-S1,Blackburn,R,senate,0.43,2018-05-01,53489,383,948,609,v,Automated Phone,FALSE,DEM,NA
2018-05-01,5,FL-18,Baer,D,house,0.34,2018-05-06,56040,178,NA,600,lv,Live Phone,TRUE,DEM,NA
2018-05-01,5,FL-18,Mast,R,house,0.52,2018-05-06,56040,178,NA,600,lv,Live Phone,TRUE,DEM,NA
2018-05-01,2,MS-S2,Espy,D,senate,0.22,2018-05-03,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-01,2,MS-S2,Hyde-Smith,R,senate,0.3,2018-05-03,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-01,2,MS-S2,McDaniel,R,senate,0.17,2018-05-03,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-01,2,MS-S2,Shelton,D,senate,0.04,2018-05-03,53737,194,114,500,lv,NA,FALSE,REP,NA
2018-05-04,3,FL-S1,Nelson,D,senate,0.4,2018-05-07,53725,1218,NA,1000,rv,IVR/Online,FALSE,NA,NA
2018-05-04,3,FL-S1,Scott,R,senate,0.44,2018-05-07,53725,1218,NA,1000,rv,IVR/Online,FALSE,NA,NA
2018-05-04,3,FL-S1,Nelson,D,senate,0.45,2018-05-07,53725,1218,NA,728,lv,IVR/Online,FALSE,NA,NA
2018-05-04,3,FL-S1,Scott,R,senate,0.45,2018-05-07,53725,1218,NA,728,lv,IVR/Online,FALSE,NA,NA
2018-05-09,1,MO-S1,McCaskill,D,senate,0.48,2018-05-10,53691,1420,421,898,lv,NA,FALSE,NA,NA
2018-05-09,1,MO-S1,Hawley,R,senate,0.44,2018-05-10,53691,1420,421,898,lv,NA,FALSE,NA,NA
2018-05-10,2,CA-45,Porter,D,house,0.46,2018-05-12,52714,383,681,599,lv,NA,FALSE,DEM,NA
2018-05-10,2,CA-45,Walters,R,house,0.43,2018-05-12,52714,383,681,599,lv,NA,FALSE,DEM,NA
2018-05-10,5,IN-S1,Donnelly,D,senate,0.46,2018-05-15,52633,801,NA,400,lv,Online,FALSE,NA,NA
2018-05-10,5,IN-S1,Braun,R,senate,0.47000000000000003,2018-05-15,52633,801,NA,400,lv,Online,FALSE,NA,NA
2018-05-10,0,WV-S1,Manchin,D,senate,0.44,2018-05-10,52640,1418,NA,400,lv,NA,FALSE,NA,NA
2018-05-10,0,WV-S1,Morrisey,R,senate,0.46,2018-05-10,52640,1418,NA,400,lv,NA,FALSE,NA,NA
2018-05-12,2,PA-01,Wallace,D,house,0.46,2018-05-14,52708,1359,451,540,lv,IVR/Live Phone,TRUE,DEM,NA
2018-05-12,2,PA-01,Fitzpatrick,R,house,0.48,2018-05-14,52708,1359,451,540,lv,IVR/Live Phone,TRUE,DEM,NA
2018-05-13,1,ND-01,Schneider,D,house,0.28,2018-05-14,52759,1411,NA,509,lv,NA,TRUE,REP,NA
2018-05-13,1,ND-01,Armstrong,R,house,0.48,2018-05-14,52759,1411,NA,509,lv,NA,TRUE,REP,NA
2018-05-13,3,WV-S1,Manchin,D,senate,0.5,2018-05-16,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-13,3,WV-S1,Morrisey,R,senate,0.42,2018-05-16,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-13,3,WV-S1,Manchin,D,senate,0.47000000000000003,2018-05-16,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-13,3,WV-S1,Morrisey,R,senate,0.4,2018-05-16,52639,178,NA,600,lv,NA,TRUE,DEM,NA
2018-05-15,21,UT-04,McAdams,D,house,0.43,2018-06-05,52711,120,953,405,lv,NA,FALSE,NA,NA
2018-05-15,21,UT-04,Love,R,house,0.47000000000000003,2018-06-05,52711,120,953,405,lv,NA,FALSE,NA,NA
2018-05-15,1,WV-S1,Manchin,D,senate,0.52,2018-05-16,52638,204,451,602,lv,NA,TRUE,DEM,NA
2018-05-15,1,WV-S1,Morrisey,R,senate,0.4,2018-05-16,52638,204,451,602,lv,NA,TRUE,DEM,NA
2018-05-16,0,NE-02,Eastman,D,house,0.4,2018-05-16,53619,1385,452,NA,rv,NA,TRUE,REP,NA
2018-05-16,0,NE-02,Bacon,R,house,0.5,2018-05-16,53619,1385,452,NA,rv,NA,TRUE,REP,NA
2018-05-16,5,NJ-S1,Menendez,D,senate,0.28,2018-05-21,52649,149,NA,856,a,NA,FALSE,NA,NA
2018-05-16,5,NJ-S1,Hugin,R,senate,0.24,2018-05-21,52649,149,NA,856,a,NA,FALSE,NA,NA
2018-05-19,2,TX-S1,O'Rourke,D,senate,0.4,2018-05-21,52596,621,1012,575,lv,Automated Phone,FALSE,REP,NA
2018-05-19,2,TX-S1,Cruz,R,senate,0.47000000000000003,2018-05-21,52596,621,1012,575,lv,Automated Phone,FALSE,REP,NA
2018-05-19,2,TX-S1,Jenkins,I,senate,0.06,2018-05-21,52596,621,1012,575,lv,Automated Phone,FALSE,REP,NA
2018-05-20,10,VA-S1,Kaine,D,senate,0.44,2018-05-30,52652,415,NA,555,rv,NA,FALSE,NA,NA
2018-05-20,10,VA-S1,Stewart,R,senate,0.33,2018-05-30,52652,415,NA,555,rv,NA,FALSE,NA,NA
2018-05-21,2,FL-25,Barzee Flores,D,house,0.39,2018-05-23,53584,383,1011,650,v,NA,FALSE,DEM,NA
2018-05-21,2,FL-25,Diaz-Balart,R,house,0.46,2018-05-23,53584,383,1011,650,v,NA,FALSE,DEM,NA
2018-05-21,1,PA-16,DiNicola,D,house,0.43,2018-05-22,52730,383,NA,623,rv,Automated Phone,TRUE,DEM,NA
2018-05-21,1,PA-16,Kelly,R,house,0.48,2018-05-22,52730,383,NA,623,rv,Automated Phone,TRUE,DEM,NA
2018-05-21,7,TX-S1,O'Rourke,D,senate,0.36,2018-05-28,52776,47,956,601,lv,NA,FALSE,REP,NA
2018-05-21,7,TX-S1,Cruz,R,senate,0.48,2018-05-28,52776,47,956,601,lv,NA,FALSE,REP,NA
2018-05-21,4,OH-S1,Brown,D,senate,0.48,2018-05-25,52608,1407,942,800,rv,Live Phone,FALSE,NA,NA
2018-05-21,4,OH-S1,Renacci,R,senate,0.34,2018-05-25,52608,1407,942,800,rv,Live Phone,FALSE,NA,NA
2018-05-21,1,TX-S1,O'Rourke,D,senate,0.42,2018-05-22,52632,383,1011,861,v,NA,FALSE,DEM,NA
2018-05-21,1,TX-S1,Cruz,R,senate,0.48,2018-05-22,52632,383,1011,861,v,NA,FALSE,DEM,NA
2018-05-22,4,MA-S1,Warren,D,senate,0.54,2018-05-26,53895,290,83,501,rv,Live Phone,FALSE,NA,NA
2018-05-22,4,MA-S1,Diehl,R,senate,0.19,2018-05-26,53895,290,83,501,rv,Live Phone,FALSE,NA,NA
2018-05-22,4,MA-S1,Ayyadurai,I,senate,0.08,2018-05-26,53895,290,83,501,rv,Live Phone,FALSE,NA,NA
2018-05-22,1,WA-S1,Cantwell,D,senate,0.52,2018-05-23,53686,383,NA,675,lv,IVR/Online,FALSE,NA,NA
2018-05-22,1,WA-S1,Hutchison,R,senate,0.36,2018-05-23,53686,383,NA,675,lv,IVR/Online,FALSE,NA,NA
2018-05-22,0,WV-S1,Manchin,D,senate,0.53,2018-05-22,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-S1,Morrisey,R,senate,0.4,2018-05-22,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-S1,Manchin,D,senate,0.51,2018-05-22,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-S1,Morrisey,R,senate,0.39,2018-05-22,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-22,0,WV-S1,Blankenship,I,senate,0.05,2018-05-22,52637,801,NA,543,lv,NA,FALSE,NA,NA
2018-05-23,8,TX-07,Fletcher,D,house,0.45,2018-05-31,52729,1359,451,404,lv,NA,TRUE,DEM,NA
2018-05-23,8,TX-07,Culberson,R,house,0.47000000000000003,2018-05-31,52729,1359,451,404,lv,NA,TRUE,DEM,NA
2018-05-23,6,TX-S1,O'Rourke,D,senate,0.39,2018-05-29,52597,396,NA,961,rv,Live Phone,FALSE,NA,NA
2018-05-23,6,TX-S1,Cruz,R,senate,0.5,2018-05-29,52597,396,NA,961,rv,Live Phone,FALSE,NA,NA
2018-05-25,10,FL-S1,Nelson,D,senate,0.45,2018-06-04,53936,750,12,605,lv,Live Phone,FALSE,REP,NA
2018-05-25,10,FL-S1,Scott,R,senate,0.48,2018-06-04,53936,750,12,605,lv,Live Phone,FALSE,REP,NA
2018-05-25,6,FL-S1,Nelson,D,senate,0.344,2018-05-31,53931,1027,NA,506,a,Online,FALSE,NA,NA
2018-05-25,6,FL-S1,Scott,R,senate,0.395,2018-05-31,53931,1027,NA,506,a,Online,FALSE,NA,NA
2018-05-29,5,NJ-03,Kim,D,house,0.44,2018-06-03,52706,187,NA,550,lv,NA,TRUE,DEM,NA
2018-05-29,5,NJ-03,MacArthur,R,house,0.48,2018-06-03,52706,187,NA,550,lv,NA,TRUE,DEM,NA
2018-05-29,2,IN-03,Tritch,D,house,0.34,2018-05-31,52713,1418,NA,401,lv,NA,TRUE,REP,NA
2018-05-29,2,IN-03,Banks,R,house,0.55,2018-05-31,52713,1418,NA,401,lv,NA,TRUE,REP,NA
2018-05-29,7,TX-S1,O'Rourke,D,senate,0.43,2018-06-05,53682,187,681,1000,lv,NA,FALSE,DEM,NA
2018-05-29,7,TX-S1,Cruz,R,senate,0.49,2018-06-05,53682,187,681,1000,lv,NA,FALSE,DEM,NA
2018-05-29,2,OH-S1,Brown,D,senate,0.45,2018-05-31,55911,1373,1063,400,NA,NA,FALSE,REP,NA
2018-05-29,2,OH-S1,Renacci,R,senate,0.41000000000000003,2018-05-31,55911,1373,1063,400,NA,NA,FALSE,REP,NA
2018-05-29,1,FL-S1,Nelson,D,senate,0.39,2018-05-30,53724,1189,981,1199,v,NA,FALSE,NA,NA
2018-05-29,1,FL-S1,Scott,R,senate,0.4,2018-05-30,53724,1189,981,1199,v,NA,FALSE,NA,NA
2018-05-30,5,RI-S1,Whitehouse,D,senate,0.54,2018-06-04,53988,961,1015,501,rv,NA,FALSE,NA,NA
2018-05-30,5,RI-S1,Flanders,R,senate,0.32,2018-06-04,53988,961,1015,501,rv,NA,FALSE,NA,NA
2018-05-31,3,PA-01,Wallace,D,house,0.42,2018-06-03,52683,320,NA,451,v,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Fitzpatrick,R,house,0.49,2018-06-03,52683,320,NA,451,v,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Wallace,D,house,0.47000000000000003,2018-06-03,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Fitzpatrick,R,house,0.48,2018-06-03,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Wallace,D,house,0.48,2018-06-03,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,3,PA-01,Fitzpatrick,R,house,0.47000000000000003,2018-06-03,52683,320,NA,254,lv,Live Phone,FALSE,NA,NA
2018-05-31,15,FL-S1,Nelson,D,senate,0.5,2018-06-15,53718,801,NA,1251,lv,IVR/Online,FALSE,NA,NA
2018-05-31,15,FL-S1,Scott,R,senate,0.4,2018-06-15,53718,801,NA,1251,lv,IVR/Online,FALSE,NA,NA
2018-06-04,6,PA-S1,Casey,D,senate,0.44,2018-06-10,52619,1114,NA,472,rv,NA,FALSE,NA,NA
2018-06-04,6,PA-S1,Barletta,R,senate,0.27,2018-06-10,52619,1114,NA,472,rv,NA,FALSE,NA,NA
2018-06-04,3,NY-S1,Gillibrand,D,senate,0.61,2018-06-07,52694,438,NA,745,lv,Live Phone,FALSE,NA,NA
2018-06-04,3,NY-S1,Farley,R,senate,0.28,2018-06-07,52694,438,NA,745,lv,Live Phone,FALSE,NA,NA
2018-06-05,2,PA-16,DiNicola,D,house,0.44,2018-06-07,52710,1107,NA,400,lv,NA,TRUE,DEM,NA
2018-06-05,2,PA-16,Kelly,R,house,0.5,2018-06-07,52710,1107,NA,400,lv,NA,TRUE,DEM,NA
2018-06-06,5,NM-02,Small,D,house,0.43,2018-06-11,52727,1359,451,456,rv,IVR/Live Phone,TRUE,DEM,NA
2018-06-06,5,NM-02,Herrell,R,house,0.45,2018-06-11,52727,1359,451,456,rv,IVR/Live Phone,TRUE,DEM,NA
2018-06-06,1,KY-06,McGrath,D,house,0.51,2018-06-07,53897,147,762,400,lv,NA,FALSE,REP,NA
2018-06-06,1,KY-06,Barr,R,house,0.38,2018-06-07,53897,147,762,400,lv,NA,FALSE,REP,NA
2018-06-06,11,CA-S1,Feinstein,D,senate,0.28,2018-06-17,52723,1300,NA,893,a,Online,FALSE,NA,NA
2018-06-06,11,CA-S1,de Leon,D,senate,0.15,2018-06-17,52723,1300,NA,893,a,Online,FALSE,NA,NA
2018-06-06,11,CA-S1,Feinstein,D,senate,0.32,2018-06-17,52723,1300,NA,767,rv,Online,FALSE,NA,NA
2018-06-06,11,CA-S1,de Leon,D,senate,0.16,2018-06-17,52723,1300,NA,767,rv,Online,FALSE,NA,NA
2018-06-06,5,OH-S1,Brown,D,senate,0.534,2018-06-11,52607,458,1010,500,lv,Live Phone,FALSE,NA,NA
2018-06-06,5,OH-S1,Renacci,R,senate,0.36600000000000005,2018-06-11,52607,458,1010,500,lv,Live Phone,FALSE,NA,NA
2018-06-07,5,AK-01,Young,R,house,0.4,2018-06-12,53602,940,NA,540,lv,Live Phone,TRUE,DEM,NA
2018-06-07,5,AK-01,Galvin,D,house,0.36,2018-06-12,53602,940,NA,540,lv,Live Phone,TRUE,DEM,NA
2018-06-07,5,OH-S1,Brown,D,senate,0.51,2018-06-12,52606,396,NA,1082,v,Live Phone,FALSE,NA,NA
2018-06-07,5,OH-S1,Renacci,R,senate,0.34,2018-06-12,52606,396,NA,1082,v,Live Phone,FALSE,NA,NA
2018-06-08,2,PA-10,Scott,D,house,0.41000000000000003,2018-06-10,52709,383,NA,654,lv,NA,TRUE,DEM,NA
2018-06-08,2,PA-10,Perry,R,house,0.45,2018-06-10,52709,383,NA,654,lv,NA,TRUE,DEM,NA
2018-06-08,9,TX-S1,O'Rourke,D,senate,0.36,2018-06-17,52735,568,624,1200,rv,Online,FALSE,NA,NA
2018-06-08,9,TX-S1,Cruz,R,senate,0.41000000000000003,2018-06-17,52735,568,624,1200,rv,Online,FALSE,NA,NA
2018-06-08,4,MA-S1,Warren,D,senate,0.552,2018-06-12,53896,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-06-08,4,MA-S1,Diehl,R,senate,0.32799999999999996,2018-06-12,53896,458,68,500,lv,Live Phone,FALSE,NA,NA
2018-06-10,0,CA-39,Cisneros,D,house,0.43,2018-06-10,53620,1359,451,536,lv,NA,TRUE,DEM,NA
2018-06-10,0,CA-39,Kim,R,house,0.45,2018-06-10,53620,1359,451,536,lv,NA,TRUE,DEM,NA
2018-06-11,10,CA-25,Hill,D,house,0.4,2018-06-21,52816,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,10,CA-25,Knight,R,house,0.45,2018-06-21,52816,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,10,NJ-03,Kim,D,house,0.42,2018-06-21,52817,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,10,NJ-03,MacArthur,R,house,0.42,2018-06-21,52817,178,22687,400,lv,NA,FALSE,DEM,NA
2018-06-11,7,UT-04,McAdams,D,house,0.39,2018-06-18,52719,1410,703,379,rv,NA,FALSE,NA,NA
2018-06-11,7,UT-04,Love,R,house,0.45,2018-06-18,52719,1410,703,379,rv,NA,FALSE,NA,NA
2018-06-11,7,UT-02,Ghorbani,D,house,0.24,2018-06-18,52795,1410,430703,147,rv,NA,FALSE,NA,NA
2018-06-11,7,UT-02,Stewart,R,house,0.48,2018-06-18,52795,1410,430703,147,rv,NA,FALSE,NA,NA
2018-06-11,2,MT-01,Williams,D,house,0.49,2018-06-13,52648,801,NA,469,lv,NA,FALSE,NA,NA
2018-06-11,2,MT-01,Gianforte,R,house,0.43,2018-06-13,52648,801,NA,469,lv,NA,FALSE,NA,NA
2018-06-11,21,IN-S1,Donnelly,D,senate,0.47000000000000003,2018-07-02,52804,1193,788,952,rv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Braun,R,senate,0.49,2018-07-02,52804,1193,788,952,rv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Donnelly,D,senate,0.46,2018-07-02,52804,1193,788,832,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Braun,R,senate,0.51,2018-07-02,52804,1193,788,832,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Donnelly,D,senate,0.48,2018-07-02,52804,1193,788,719,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Braun,R,senate,0.49,2018-07-02,52804,1193,788,719,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Donnelly,D,senate,0.44,2018-07-02,52804,1193,788,796,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Braun,R,senate,0.52,2018-07-02,52804,1193,788,796,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Donnelly,D,senate,0.46,2018-07-02,52804,1193,788,952,lv,Online,FALSE,NA,NA
2018-06-11,21,IN-S1,Braun,R,senate,0.51,2018-07-02,52804,1193,788,952,lv,Online,FALSE,NA,NA
